video_id,comment,clean_comment,sentiment_score,sentiment_label,complaint_score,severity_score,svd_1,svd_2
1c5LoRlJQRk,Damn $5bucks for gas 🤷🤷🤷,damn buck gas,0.0,0,0,0.0,0.03649040702912271,0.008787448158303538
1c5LoRlJQRk,Dats how it is all day.  Just like Dat o block bullshit. Boi . In FLA we go wherever we want and we do what we want when we get there. Dat pie ass shit don't scare nobody but white people. Str8 up.,dat day like dat block bullshit boi fla go wherever want want get dat pie as shit scare nobody white people str,-0.1,-1,0,0.1,0.25214392812660313,-0.03858010420584799
1c5LoRlJQRk,Shidd with them gas prices I'll def not stop😂,shidd gas price def stop,0.0,0,0,0.0,0.04753423570952338,-0.008882470067806531
1c5LoRlJQRk,"Bro I'm from Chicago Illinois,  you capping , that  gas station is black people with money "" that gas station is safe",bro chicago illinois capping gas station black people money gas station safe,0.16666666666666669,1,0,-0.16666666666666669,0.17767626905846529,0.15658447261073805
1c5LoRlJQRk,Of course they aren’t out there… when they don’t work they can sleep half the day,course arent dont work sleep half day,-0.16666666666666666,-1,0,0.16666666666666666,0.06329481569250428,0.01193498410803741
1c5LoRlJQRk,I know some cats rob the bank up there years years back,know cat rob bank year year back,0.0,0,0,0.0,0.08772106640371971,-0.008924003376145273
1c5LoRlJQRk,Nowhere in the city of Chicago is safe.,nowhere city chicago safe,0.5,1,0,-0.5,0.23877118421374915,0.4630137708596189
hV2ED8Mh_HI,He acts like he was a war zone reporter or something. Try it after dark!,act like war zone reporter something try dark,-0.1875,-1,0,0.1875,0.09371506134505433,-0.03223340050254576
hV2ED8Mh_HI,Immediately mugged around the corner 🤣 jk,immediately mugged around corner jk,0.0,0,0,0.0,0.04106429992992762,-0.007083956820641074
hV2ED8Mh_HI,VON❤❤,von,0.0,0,0,0.0,0.0,0.0
hV2ED8Mh_HI,Chicago used be way worse when the high rise projects was still around no go zones,chicago used way worse high rise project still around go zone,-0.12000000000000001,-1,0,0.12000000000000001,0.1792181231980578,0.18561443979334172
hV2ED8Mh_HI,Chicago used to be a nice city. It’s a total disaster now.,chicago used nice city total disaster,0.3,1,0,-0.3,0.1961149058914738,0.35872980692611517
hV2ED8Mh_HI,"You went during the day dude. That's why. Go at night, when the suns gone, and its a whole new freaking world. Like most places.",went day dude go night sun gone whole new freaking world like place,0.2787878787878788,1,0,-0.2787878787878788,0.17608276522497723,-0.016568429493073866
CZ1AZLKcLyU,Sike!!!!!,sike,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,This is great news tbh 🤣 just shows you what happens they get in close let you by then try and sneak up on ya but ohh no you gotta be quicker than that,great news tbh show happens get close let try sneak ya ohh gotta quicker,0.8,1,0,-0.8,0.09384676895080327,-0.013067584410404964
CZ1AZLKcLyU,A bunch of out of shape cowards. 🤔🤔😂😂,bunch shape coward,0.0,0,0,0.0,0.007540233372494916,-0.0004154225172879377
CZ1AZLKcLyU,That was a pitiful attempt at chasing someone 😂,pitiful attempt chasing someone,0.0,0,0,0.0,0.023942609776844332,-0.005068807734176889
CZ1AZLKcLyU,"Out of shape and no coordination, the whole lot of em",shape coordination whole lot em,0.2,1,0,-0.2,0.03028488981362868,-0.002727827691234637
CZ1AZLKcLyU,Bunch of Storm Troopers...,bunch storm trooper,0.0,0,0,0.0,0.007540233372494916,-0.0004154225172879377
CZ1AZLKcLyU,San Francisco 😂,san francisco,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,Its called battle rattle. Way too much gear because we pay for it.,called battle rattle way much gear pay,0.2,1,0,-0.2,0.054067402253326326,-0.0029146232171204586
CZ1AZLKcLyU,"Lucky they didn't shoot him ... ""attempted to run officers over with a vehicle""",lucky shoot attempted run officer vehicle,0.3333333333333333,1,0,-0.3333333333333333,0.03906134920882973,-0.012441738650082078
CZ1AZLKcLyU,Tag your it,tag,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,Gta 5 in irl is crazy,gta irl crazy,-0.6,-1,0,0.6,0.035321884433441544,-0.004341779268139207
CZ1AZLKcLyU,Idk that little trip of the cbp officer was an act of god,idk little trip cbp officer act god,-0.1875,-1,0,0.1875,0.03299977681707184,-0.004577724886226107
CZ1AZLKcLyU,😅😂😂😂😂,,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,Dezen man moest in een postcast komen😂,dezen man moest een postcast komen,0.0,0,0,0.0,0.05045124041141241,0.013747343811398888
CZ1AZLKcLyU,Enforcement of the constitution na,enforcement constitution na,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,Dude even had time to get his phone. He's really fit. I am happy our world has people like that.,dude even time get phone really fit happy world people like,0.6000000000000001,1,0,-0.6000000000000001,0.25477446594735403,-0.06358096484032724
CZ1AZLKcLyU,They make the keystone cops look like real cops embarrassing.,make keystone cop look like real cop embarrassing,0.2,1,0,-0.2,0.20167818103722743,-0.057856798526488055
CZ1AZLKcLyU,No ice to slide on,ice slide,0.0,0,0,0.0,0.03459828823248536,0.013943252850234433
CZ1AZLKcLyU,Even this being so real I think it’s AI I’m corrupt,even real think ai im corrupt,-0.15,-1,0,0.15,0.09389871125496299,-0.009721082196890992
CZ1AZLKcLyU,Broooo  annndd seeeee yaaa boyssss,broooo annndd seeeee yaaa boyssss,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,Bro they really hire anybody . Bro was 5 feet away with a day bike and drop his phone and picked it up and still got a away,bro really hire anybody bro foot away day bike drop phone picked still got away,0.2,1,0,-0.2,0.10751661876071243,-0.0181827676017045
CZ1AZLKcLyU,Taser practice,taser practice,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,What do you expect you going to try to antagonize a federal agent,expect going try antagonize federal agent,0.0,0,0,0.0,0.04302484725613499,-0.007137164034690658
CZ1AZLKcLyU,Ice in chicago,ice chicago,0.0,0,0,0.0,0.2287782477298335,0.489268224072662
CZ1AZLKcLyU,Big clumsy ass security 😂,big clumsy as security,-0.15,-1,0,0.15,0.02995724228227615,0.00163614010305454
CZ1AZLKcLyU,was this a circus?,circus,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,why is that bearded man kinda caked up tho,bearded man kinda caked tho,0.0,0,0,0.0,0.0329580532996793,0.004021711599538184
CZ1AZLKcLyU,I watched a different one each time. Hilarious!!!😅😅,watched different one time hilarious,0.0,0,0,0.0,0.10646135965428005,-0.0014681021204641597
CZ1AZLKcLyU,Fk’em,fkem,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,Go go go go go!!!! 😂😂😂 yessss!!!!!,go go go go go yessss,0.0,0,0,0.0,0.12505269364166385,0.007257841901477437
CZ1AZLKcLyU,shoot it,shoot,0.0,0,0,0.0,0.0076309906019695435,0.00025445462085315533
CZ1AZLKcLyU,Looool,looool,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,Hahaha fucken clowns,hahaha fucken clown,0.2,1,0,-0.2,0.005739101685289244,0.001572242336224667
CZ1AZLKcLyU,"LMFAO they are slow as fuck, I could have caught that dude easy",lmfao slow fuck could caught dude easy,-0.0888888888888889,-1,0,0.0888888888888889,0.04649254049565715,-0.014933085338894413
CZ1AZLKcLyU,Good to see the Pride Boys finally got jobs,good see pride boy finally got job,0.35,1,0,-0.35,0.13108871615919976,-0.023215820365511057
CZ1AZLKcLyU,If the jerks didn't pack so much batman crap and lay off the donuts they mita had a chance😅,jerk pack much batman crap lay donut mita chance,-0.30000000000000004,-1,0,0.30000000000000004,0.027916434179712166,0.009083919218544885
CZ1AZLKcLyU,Messi who ?,messi,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,"I am not a US citizen, loyal subject to the kingdom of Hawaii",u citizen loyal subject kingdom hawaii,0.08333333333333333,1,0,-0.08333333333333333,0.00987157936413738,0.0037331367908988167
CZ1AZLKcLyU,Hero,hero,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,Its a fun game to these fascists,fun game fascist,-0.05000000000000002,-1,0,0.05000000000000002,0.019504021469759682,0.005927436264466077
CZ1AZLKcLyU,How the fuck you didn’t get him,fuck didnt get,-0.4,-1,0,0.4,0.10110057343024459,-0.031856895982765907
CZ1AZLKcLyU,bro already had a bike still proceeds to ankle break 😂,bro already bike still proceeds ankle break,0.0,0,0,0.0,0.07048403432130003,-0.01417900249139971
CZ1AZLKcLyU,might of caught him without the army gear😂😂,might caught without army gear,0.0,0,0,0.0,0.021131795147736353,-0.004794167523532341
CZ1AZLKcLyU,How comes they were unable to catch a non-us citizen on an ordinary bike?,come unable catch non u citizen ordinary bike,-0.375,-1,0,0.375,0.037188415664821936,-0.0039978515504323
CZ1AZLKcLyU,Most useless and weakest army of usa😂,useless weakest army usa,0.0,0,0,0.0,0.0072122245484836315,0.0007341460744619041
CZ1AZLKcLyU,Karma wil get back at him. Hes stupid enogh to do it again.,karma wil get back he stupid enogh,-0.39999999999999997,-1,0,0.39999999999999997,0.10321985049794288,-0.03220356157213067
CZ1AZLKcLyU,They wanted to scare him. What a fool,wanted scare fool,0.0,0,0,0.0,0.012529022096367508,-0.0021172484664926097
CZ1AZLKcLyU,Keystone cops 😅😅😅😅😅,keystone cop,0.0,0,0,0.0,0.043584485273047265,-0.011346144684958395
CZ1AZLKcLyU,that is nothin more than proud boys. trumps SS forces. Proudboys and 3%ers.,nothin proud boy trump s force proudboys er,0.65,1,0,-0.65,0.01228894653098388,0.004800005980228227
CZ1AZLKcLyU,ICE sucks at their job they need to lay off the donuts.,ice suck job need lay donut,-0.3,-1,0,0.3,0.0895326490560817,-0.0040409284225016336
CZ1AZLKcLyU,I have black skin.,black skin,-0.16666666666666666,-1,0,0.16666666666666666,0.06464960884657096,0.006493412273757706
CZ1AZLKcLyU,Lmao 😮😂😂😂😂😂😂,lmao,0.6,1,0,-0.6,0.010589095800528678,-0.0014827556334264258
CZ1AZLKcLyU,The united of embarrassment,united embarrassment,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,"America clown puppet nation right 🤣... now America have Lost global respect... America is no longer seen as powerful in the worlds eyes... All countries are turning away the US dollar... No nation wants to deal business with America anymore .. The dollar's dominance is crumbling!!!""America will collapse into poverty and fentanyl drug abuse criminal Every way... retribution will arrive"" Rip for Zionist regime ..."" The recompense is coming...",america clown puppet nation right america lost global respect america longer seen powerful world eye country turning away u dollar nation want deal business america anymore dollar dominance crumbling america collapse poverty fentanyl drug abuse criminal every way retribution arrive rip zionist regime recompense coming,0.11526785714285712,1,0,-0.11526785714285712,0.07753322516370924,0.008665950627488393
CZ1AZLKcLyU,Clowns 🤡,clown,0.0,0,0,0.0,0.005739101685289244,0.001572242336224667
CZ1AZLKcLyU,So they are fat and out of shape. Lol,fat shape lol,0.8,1,0,-0.8,0.030767643399306203,-0.0055240643929960025
CZ1AZLKcLyU,Hahah team of losers😂😂,hahah team loser,0.0,0,0,0.0,0.009268391018359988,-0.004486260724085671
CZ1AZLKcLyU,". . . Ah Ha  . ! !
Maggatts Losers Unfit for everything. ! !
😂😅😂😅😂",ah ha maggatts loser unfit everything,-0.3125,-1,0,0.3125,0.01184535819098206,0.0001574610510421152
CZ1AZLKcLyU,I know this guy felt a good rush at the end. 😂,know guy felt good rush end,0.7,1,0,-0.7,0.11499050393539831,-0.016058634487794075
CZ1AZLKcLyU,Donuts,donut,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,What did he say at the beginning? Was he really insulting them. My partner wants to argue that they just ran after him to scare him.,say beginning really insulting partner want argue ran scare,-0.4,-1,0,0.4,0.0794839198085936,-0.007844561801234185
CZ1AZLKcLyU,GESTAPO ICE attacking us citizens,gestapo ice attacking u citizen,0.0,0,0,0.0,0.029874469229662984,0.011852312013277126
CZ1AZLKcLyU,Superman from rdcongo,superman rdcongo,0.0,0,0,0.0,0.0,0.0
CZ1AZLKcLyU,at least the fascists got some exercise. lungs probably burned like they just got CS'd.,least fascist got exercise lung probably burned like got c,-0.3,-1,0,0.3,0.18248541444694308,-0.07407630627220699
CZ1AZLKcLyU,"These fat guys, who should they catch up? They are just as sporty as donald trump is. America is such a clowns state.... unbelievable. American dream is to leave america 😂😂😂😂 💩🇺🇲💩",fat guy catch sporty donald trump america clown state unbelievable american dream leave america,-0.08333333333333333,-1,0,0.08333333333333333,0.04976436276490634,0.013326031981043434
CZ1AZLKcLyU,"this clip is good for a movie 
Melting ICE😂😂",clip good movie melting ice,0.7,1,0,-0.7,0.06511836627006908,0.01154951844833528
CZ1AZLKcLyU,Dude was on an e-bike which could easily outrun most humans. He'll be I'd and eventually caughtv and sent crying all the way back to the hell hole he came from.😂😂😂😂😂,dude e bike could easily outrun human eventually caughtv sent cry way back hell hole came,0.18333333333333335,1,0,-0.18333333333333335,0.07975542717426265,-0.020639985039767304
CZ1AZLKcLyU,Top man,top man,0.5,1,0,-0.5,0.0334521389250103,0.007036901953194064
CZ1AZLKcLyU,Cadet bone spurs got America out here not just looking incompetent asab but Benny hill goofy style than a mf too smh all just to erase himself from the Epstein list FACTS FACTS the republicans cowardice racism is showing 🤣💯,cadet bone spur got america looking incompetent asab benny hill goofy style mf smh erase epstein list fact fact republican cowardice racism showing,0.07500000000000001,1,0,-0.07500000000000001,0.04666391757917757,-0.005580554816384512
CZ1AZLKcLyU,This is what we train agents for. DOGE would have been all over this. 🙄,train agent doge would,0.0,0,0,0.0,0.042402414776125934,-0.009457858105347956
CZ1AZLKcLyU,Thanks for the ice agent they are doing great job.🇺🇸,thanks ice agent great job,0.5,1,0,-0.5,0.04932153936225198,0.012687292846372308
CZ1AZLKcLyU,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,,0.0,0,0,0.0,0.0,0.0
